Function,Optimizer,Run,Best_Fitness,DStar_Mean_Expl,DStar_Mean_Exploit,DStar_AUC_Expl,DStar_AUC_Exploit,DStar_Early_5,DStar_Early_10,DStar_Xover,DStar_Conv,Hussain_Mean_Expl,Hussain_Mean_Exploit,Hussain_AUC_Expl,Hussain_AUC_Exploit,Hussain_Early_5,Hussain_Early_10,Hussain_Xover,Hussain_Conv
F3,EES,11,1513.4590378241032,0.896213828772869,99.10378617122713,0.8753948063448662,99.07458018114887,13.795226211822449,7.940931137652357,3,53,1.076877724798918,98.92312227520108,1.0518618850684565,98.8981131024253,16.576146606011267,9.541709335158197,5,57
F3,EES,12,1412.4543848599396,0.8788791974632786,99.12112080253672,0.8562639564391035,99.09371103105464,15.745788604353116,8.339830638078475,3,46,0.9722753499097969,99.0277246500902,0.9472568474312548,99.00271814006248,17.419051638826367,9.22608223659201,4,46
F3,EES,13,866.1573440703601,0.9686569626237093,99.03134303737629,0.9459706783945246,99.00400430909923,15.420205335654225,9.091980481858586,2,73,1.0679817876332336,98.93201821236678,1.0429692813273745,98.90700570616637,17.001373133618817,10.024260334474922,2,73
F3,EES,14,1352.1939022154102,0.7235921812025429,99.27640781879747,0.7044603505839754,99.24551463690976,11.854003007309764,6.688709996293675,3,38,0.9460074364675579,99.05399256353245,0.9209949301019915,99.02898005739176,15.497645342418222,8.744662478736124,6,48
F3,EES,15,1046.6284320069308,0.7972987848739539,99.20270121512605,0.7740928372043919,99.17588215028937,13.349139431003257,7.550418697963346,3,49,0.8593676559010349,99.14063234409896,0.8343551496360141,99.11561983785774,14.388355882081198,8.138210844716006,3,52
F3,EES,16,1471.7423813552768,0.7043688450816025,99.2956311549184,0.6838799684646023,99.26609501902915,10.91371247294184,6.518169369528969,2,43,0.8598826811090141,99.14011731889099,0.8348701748328505,99.11510481266089,13.323292771415675,7.957281178079206,3,51
F3,EES,17,2046.9557043165883,0.7788747812027944,99.22112521879723,0.7594544009543516,99.19052058653939,13.169734919473235,7.321532324625617,3,43,1.003248875301218,98.99675112469878,0.9782339754580306,98.97174101203571,16.963601935567837,9.430680319138066,4,53
F3,EES,18,1025.2139708009836,0.8852981952084982,99.11470180479151,0.8628600062673871,99.08711498122638,13.634930152776743,7.72182777904928,3,53,0.9868678269121608,99.01313217308784,0.9618553205272989,98.98811966696645,15.199255982670179,8.607747583067896,4,58
F3,EES,19,1518.6517256089974,0.8849987924757161,99.11500120752427,0.8616841922048472,99.0882907952889,14.146793990182845,7.810487312072676,3,44,0.9495227540362341,99.05047724596378,0.9245083205176065,99.02546666697614,15.178215953001143,8.37993846542769,4,45
F3,EES,20,1117.78882096926,0.8460435730194537,99.15395642698054,0.8295430056940141,99.12043198179973,13.038338404017097,7.873380654303061,1,63,1.28248137090671,98.71751862909329,1.2574688646019292,98.69250612289181,19.764261137345652,11.934921955808985,3,84
F3,EES,21,1659.2930487059616,0.7675019009847649,99.23249809901523,0.745749561111968,99.20422542638178,12.223632843553865,7.066667790601222,3,36,0.8825324645164608,99.11746753548353,0.8575199582382255,99.0924550292555,14.05566918456413,8.125795822989351,3,39
F3,EES,22,1428.2602661220708,0.919108879975685,99.08089112002432,0.8991054131946793,99.05086957429907,15.340204034313428,8.483764849964533,2,52,1.149261620943584,98.85073837905642,1.124249114636564,98.82572587285718,19.181522601051096,10.608172280342218,4,57
F3,EES,23,1745.247449599087,0.8039338688728128,99.19606613112718,0.7849939635146703,99.16498102397908,11.642922943436659,6.910522397672533,2,31,1.0619983239934754,98.93800167600652,1.0369786693605085,98.91299631813324,15.380325585301458,9.128814556024967,3,34
F3,EES,24,1108.0642434832857,1.0579467482050742,98.94205325179492,1.0383542578506855,98.91162072964306,14.622318642439975,9.416484933187586,3,56,1.3506144054027618,98.64938559459723,1.3256018990972718,98.62437308839648,18.667399122286056,12.02143701523617,4,65
F3,EES,25,1231.0335570044965,0.6499534308108951,99.35004656918912,0.6338530958618181,99.31612189163194,10.826064230972444,6.157008810968171,2,32,1.0097283280713218,98.99027167192868,0.9847158217610816,98.96525916573268,16.818718414786005,9.565156391070895,5,55
F3,EES,26,1068.6604669545159,0.9360184601269259,99.06398153987308,0.9176984636238179,99.03227652386992,14.621853429297495,8.608959666385745,2,54,1.2779570508547378,98.72204294914526,1.2529445434095257,98.69703044408422,19.963389059657423,11.753914238710461,4,77
F3,EES,27,1298.21594202616,0.7122943687357088,99.2877056312643,0.6899021722625273,99.26007281523123,12.180650244515896,6.75210300323774,3,30,0.7956462597872711,99.20435374021274,0.7706337535057292,99.17934123398803,13.606016324441743,7.54222655130642,4,32
F3,EES,28,1279.8429587237647,0.7535666527146921,99.2464333472853,0.732022510209917,99.21795247728383,13.117998848174624,7.061901433089393,3,40,0.8748823792879616,99.12511762071205,0.8498698729802643,99.10010511451348,15.229848617163993,8.198787865441137,4,54
F3,EES,29,1060.7512606528298,0.7398993981913706,99.26010060180863,0.7180114040200202,99.23196358347371,12.635805107270398,6.888352347199287,3,42,0.845520069353148,99.15447993064687,0.8205075630651313,99.12946742442863,14.439566834015482,7.8716649433284935,3,62
F3,EES,30,903.3691662281644,0.9304535432865724,99.06954645671343,0.9072857420093222,99.04268924548442,15.579581965156772,8.725663603535038,3,57,1.0045396560654747,98.99546034393452,0.979527149750934,98.97044783774281,16.820085238906206,9.420432839964457,3,66
F4,GWO,1,1932.7318432667644,16.76614742728105,83.23385257271896,16.74113932334802,83.208860676652,38.09378795090188,35.0844570682492,7,1338,16.766147427323233,83.23385257267677,16.74113932339014,83.20886067660986,38.09378795099772,35.08445706833747,7,1338
F4,GWO,2,1993.4171765289398,16.364654245065104,83.6353457549349,16.339646454877634,83.61035354512238,37.160113940179464,33.64823444180697,7,1358,16.36465424510632,83.63534575489369,16.339646454918785,83.61035354508122,37.16011394027306,33.64823444189172,7,1358
F4,GWO,3,1932.4537982749614,16.183679091910687,83.81632090808931,16.15867176847814,83.79132823152186,37.039000545608765,34.10611722918941,5,1310,16.183679091950598,83.81632090804939,16.158671768517994,83.79132823148201,37.03900054570013,34.10611722927353,5,1310
F4,GWO,4,1928.5028114408553,16.490418805464934,83.50958119453507,16.465411009037677,83.48458899096232,35.717456363729454,33.42854282825945,6,1331,16.490418805505648,83.50958119449436,16.465411009078334,83.48458899092168,35.71745636381763,33.42854282834199,6,1331
F4,GWO,5,1923.208285972394,17.07143063767846,82.92856936232155,17.046422600161694,82.90357739983831,36.030545068456455,34.405544045464886,7,1350,17.07143063772066,82.92856936227935,17.046422600203833,82.90357739979616,36.030545068545514,34.40554404554993,7,1350
F4,GWO,6,1935.8926080318176,16.421906973890568,83.57809302610943,16.39689881405751,83.55310118594248,36.97709490242308,33.30854543223469,7,1310,16.421906973931165,83.57809302606884,16.39689881409805,83.55310118590197,36.97709490251449,33.30854543231703,7,1310
F4,GWO,7,1932.0814282297363,16.79647162353022,83.20352837646978,16.771463260734105,83.1785367392659,37.77228277881942,34.96425886582856,6,1321,16.796471623571943,83.20352837642805,16.771463260775768,83.17853673922424,37.77228277891325,34.96425886591542,6,1321
F4,GWO,8,1931.7811487938732,15.789710920981857,84.21028907901814,15.764703444626866,84.18529655537313,37.546986377229615,33.549552763543026,7,1321,15.789710921021005,84.210289078979,15.764703444665953,84.18529655533405,37.54698637732271,33.5495527636262,7,1321
F4,GWO,9,1915.609148201096,17.291873205832232,82.70812679416777,17.266864809429293,82.6831351905707,39.484095017380085,36.30642820627737,5,1366,17.29187320587609,82.7081267941239,17.26686480947309,82.68313519052691,39.48409501748023,36.30642820636945,5,1366
F4,GWO,10,1990.8669860871098,15.54336258750241,84.4566374124976,15.518354301021215,84.43164569897878,35.18016903419304,32.07159301654574,6,1308,15.543362587539983,84.45663741246001,15.51835430105873,84.43164569894127,35.180169034278094,32.071593016623275,6,1308
F4,GWO,11,1919.0626378046,17.482739275273133,82.51726072472687,17.457730916410032,82.49226908358997,39.51911290644735,36.45805556261099,7,1360,17.48273927531696,82.51726072468304,17.457730916453798,82.4922690835462,39.51911290654641,36.45805556270238,7,1360
F4,GWO,12,1946.449073288702,16.390512274218644,83.60948772578136,16.36550420067601,83.58449579932397,36.203500027641596,33.00334821114049,6,1343,16.390512274259205,83.60948772574079,16.36550420071652,83.58449579928349,36.203500027731195,33.003348211222175,6,1343
F4,GWO,13,1936.5967953847216,16.853771687448564,83.14622831255146,16.8287638616842,83.12123613831581,39.4501980970936,35.89196667614082,6,1358,16.8537716874905,83.14622831250949,16.828763861726078,83.12123613827391,39.450198097191766,35.89196667623013,6,1358
F4,GWO,14,1935.9153715759858,16.816027725296962,83.18397227470304,16.791019231030123,83.15898076896988,37.36820110662265,34.610959982178564,7,1325,16.816027725338984,83.18397227466102,16.791019231072077,83.15898076892793,37.36820110671602,34.61095998226505,7,1325
F4,GWO,15,1906.6692094649088,17.24024218756222,82.75975781243777,17.215233517818966,82.73476648218103,39.24597831870306,36.280792087921675,5,1350,17.240242187604544,82.75975781239546,17.215233517861225,82.73476648213877,39.24597831879941,36.28079208801074,5,1350
F4,GWO,16,1939.5675555958815,17.72092745311427,82.27907254688573,17.695919140748355,82.25408085925164,38.09667012099452,36.04022987044313,7,1398,17.720927453157753,82.27907254684224,17.695919140791784,82.25408085920822,38.09667012108799,36.04022987053157,7,1398
F4,GWO,17,1925.4908532140028,16.94304167578104,83.05695832421897,16.918033304221062,83.03196669577895,36.70471549240608,34.16310543545195,7,1368,16.943041675823373,83.05695832417662,16.918033304263332,83.03196669573667,36.7047154924978,34.16310543553732,7,1368
F4,GWO,18,1931.3839932394737,16.21904179441006,83.78095820558994,16.19403410533431,83.75596589466569,36.92180127087177,33.3372033302792,5,1356,16.219041794450224,83.78095820554978,16.194034105374413,83.75596589462558,36.92180127096321,33.33720333036176,5,1356
F4,GWO,19,1908.736291372436,16.27198600532051,83.7280139946795,16.24697811409792,83.70302188590209,36.72723545583389,33.97860582398893,5,1353,16.27198600536003,83.72801399463997,16.246978114137374,83.70302188586263,36.72723545592309,33.978605824071444,5,1353
F4,GWO,20,1919.9252426475812,16.86282796689391,83.1371720331061,16.837819536834605,83.11218046316539,37.473252068802346,35.15111010426238,8,1337,16.862827966935715,83.13717203306427,16.837819536876346,83.11218046312366,37.47325206889523,35.15111010434952,8,1337
F4,GWO,21,1915.5204570038163,17.026634794933653,82.97336520506636,17.00162684853608,82.94837315146393,38.21470269952282,35.520058398443425,8,1343,17.0266347949756,82.9733652050244,17.001626848577967,82.94837315142205,38.21470269961696,35.52005839853093,8,1343
F4,GWO,22,1913.989974199963,16.818310247951274,83.18168975204873,16.793301369293076,83.15669863070693,36.61486482630841,33.83941949455897,5,1354,16.81831024799274,83.18168975200726,16.793301369334475,83.15669863066552,36.61486482639867,33.83941949464239,5,1354
F4,GWO,23,1918.0109098457015,16.862773651519543,83.13722634848045,16.837765552374194,83.1122344476258,36.800280864294535,33.972890934381674,6,1373,16.862773651560833,83.13722634843917,16.837765552415423,83.11223444758457,36.800280864384646,33.97289093446486,6,1373
F4,GWO,24,2134.677659251,16.114376716069938,83.88562328393006,16.089368682798277,83.86063131720172,36.32034102820407,33.66831411586523,4,1336,16.11437671610951,83.88562328389048,16.08936868283779,83.86063131716222,36.32034102829326,33.668314115947915,4,1336
F4,GWO,25,1978.3313943386456,15.188027069916664,84.81197293008333,15.163019407527896,84.7869805924721,36.59348050598229,33.34311474052775,7,1277,15.188027069953652,84.81197293004635,15.163019407564828,84.78698059243517,36.59348050607141,33.343114740608954,7,1277
F4,GWO,26,1926.5398408397791,17.22359812374653,82.77640187625347,17.19858964548005,82.75141035451995,37.278020447955335,34.55249880523427,6,1362,17.22359812378917,82.77640187621081,17.198589645522624,82.75141035447739,37.27802044804761,34.55249880531981,6,1362
F4,GWO,27,1973.7522732599923,15.795641270932725,84.2043587290673,15.77063413005295,84.17936586994703,37.13129807645578,33.96994956694303,7,1264,15.795641270972085,84.20435872902792,15.77063413009225,84.17936586990776,37.13129807654832,33.96994956702768,7,1264
F4,GWO,28,1919.2056516806306,17.726296632223836,82.27370336777618,17.70128828671032,82.24871171328968,39.516414686501975,37.60257625847455,6,1379,17.726296632267555,82.27370336773245,17.70128828675398,82.24871171324602,39.51641468659944,37.60257625856729,6,1379
F4,GWO,29,2106.8567537929507,15.876333481229537,84.12366651877046,15.851325440380235,84.09867455961977,36.39945146829085,33.48546334690991,6,1281,15.876333481269087,84.12366651873091,15.851325440419727,84.09867455958026,36.39945146838153,33.48546334699333,6,1281
F4,GWO,30,2050.6148465558745,16.083490288167667,83.91650971183233,16.058482284470216,83.8915177155298,36.07603413521126,33.455839428475045,6,1307,16.083490288207784,83.91650971179222,16.058482284510273,83.89151771548973,36.07603413530124,33.45583942855849,6,1307
F4,PSO,1,5025487.989350284,0.11439050655185085,99.88560949344816,0.0893905065519107,99.8606094934481,2.287810131036796,1.1439050655185035,1,1,0.11439050655212457,99.88560949344787,0.0893905065521246,99.86060949344788,2.2878101310422703,1.1439050655212406,1,1
F4,PSO,2,321985.0119227588,0.1779500279877902,99.82204997201221,0.15295002798785123,99.79704997201215,3.5590005597456305,1.7795002798779003,2,9,0.1779500279882247,99.82204997201178,0.15295002798822466,99.79704997201176,3.55900055975432,1.7795002798822452,2,9
F4,PSO,3,15934.606363871928,0.19632665513229255,99.80367334486772,0.1713266551323539,99.77867334486766,3.9265330944613397,1.9632665513229233,1,1,0.19632665513277428,99.80367334486724,0.17132665513277429,99.77867334486723,3.9265330944709733,1.9632665513277403,1,1
F4,PSO,4,445064.5950442673,0.13527248775813092,99.86472751224187,0.11027248775819236,99.83972751224181,2.7054497551624292,1.3527248775813063,1,7,0.13527248775846315,99.86472751224154,0.11027248775846318,99.83972751224154,2.705449755169074,1.3527248775846288,1,7
F4,PSO,5,68877.73831495029,0.17270487839021126,99.82729512160978,0.14770487839027313,99.80229512160973,3.4540975678039856,1.7270487839021123,1,9,0.17270487839063894,99.82729512160937,0.14770487839063892,99.80229512160936,3.454097567812539,1.7270487839063893,1,9
F4,PSO,6,218748.74314108572,0.11619820403172762,99.88380179596828,0.09119820403179052,99.8588017959682,2.3239640806343296,1.161982040317274,1,1,0.11619820403201979,99.88380179596798,0.09119820403201981,99.85880179596798,2.323964080640173,1.161982040320196,1,1
F4,PSO,7,205170.2810931798,0.20584983770625628,99.79415016229375,0.18084983770631669,99.7691501622937,4.1169967497651605,2.058498377062542,2,9,0.2058498377067535,99.79415016229325,0.18084983770675353,99.76915016229326,4.1169967497751045,2.0584983770675143,2,9
F4,PSO,8,11844.301102151456,0.19591770348484353,99.80408229651516,0.17091770348490484,99.77908229651509,3.9183537105778408,1.9591770348484123,2,6,0.19591770348532406,99.80408229651468,0.17091770348532412,99.77908229651467,3.918353710587452,1.9591770348532183,2,6
F4,PSO,9,96620.48118438234,0.13098366435720935,99.8690163356428,0.10598366435726975,99.84401633564273,2.6196732871432924,1.309836643572077,2,7,0.130983664357526,99.86901633564247,0.10598366435752594,99.84401633564248,2.619673287149626,1.3098366435752435,2,7
F4,PSO,10,665303.8907705051,0.18902653014385953,99.81097346985614,0.16402653014392224,99.78597346985607,3.7805306028761207,1.8902653014385924,1,9,0.18902653014433354,99.81097346985567,0.16402653014433355,99.78597346985568,3.7805306028856007,1.8902653014433324,1,9
F4,PSO,11,500203.91069573996,0.12909185593955153,99.87090814406045,0.10409185593961369,99.84590814406039,2.5818371187908293,1.290918559395491,1,5,0.12909185593987244,99.87090814406012,0.10409185593987244,99.84590814406013,2.5818371187972473,1.2909185593987003,1,5
F4,PSO,12,784351.3206660291,0.09089288089528309,99.90910711910472,0.06589288089534577,99.88410711910466,1.8178576179052572,0.9089288089528058,1,2,0.09089288089551092,99.90910711910449,0.06589288089551093,99.88410711910448,1.8178576179098136,0.908928808955084,1,2
F4,PSO,13,387764.638362418,0.18817745358794674,99.81182254641206,0.16317745358800995,99.78682254641198,3.7635490717516067,1.881774535879463,1,8,0.18817745358842217,99.81182254641158,0.16317745358842217,99.78682254641159,3.7635490717611155,1.8817745358842175,1,8
F4,PSO,14,919307.2214772638,0.13087787396267855,99.86912212603733,0.10587787396274055,99.84412212603725,2.6175574792533682,1.3087787396267712,1,1,0.13087787396300307,99.869122126037,0.1058778739630031,99.84412212603699,2.6175574792598586,1.3087787396300163,1,1
F4,PSO,15,65375.99192878454,0.1757549262926681,99.82424507370733,0.1507549262927296,99.79924507370728,3.5150985258510694,1.7575492629266745,2,7,0.17575492629310024,99.8242450737069,0.15075492629310025,99.7992450737069,3.5150985258597127,1.7575492629309961,2,7
F4,PSO,16,488342.31134303065,0.17898669585447616,99.82101330414552,0.15398669585453872,99.79601330414545,3.57973391706106,1.7898669585447586,3,7,0.17898669585492435,99.82101330414507,0.15398669585492433,99.79601330414508,3.579733917070024,1.7898669585492408,3,7
F4,PSO,17,4324.47483290377,0.1811350361416184,99.81886496385839,0.15613503614168106,99.79386496385831,3.6227007226206758,1.8113503614161814,3,4,0.1811350361420723,99.81886496385792,0.1561350361420723,99.79386496385793,3.622700722629753,1.81135036142072,3,4
F4,PSO,18,56890.868752530405,0.14174265412522655,99.85825734587476,0.11674265412528778,99.83325734587471,2.834853082420082,1.4174265412522655,1,5,0.14174265412557358,99.85825734587443,0.11674265412557361,99.83325734587443,2.834853082427023,1.4174265412557359,1,5
F4,PSO,19,138654.23379063045,0.19865864336467384,99.80134135663533,0.17365864336473533,99.77634135663527,3.9731728672893007,1.9865864336467305,2,6,0.19865864336516234,99.80134135663484,0.17365864336516235,99.77634135663483,3.973172867299071,1.9865864336516157,2,6
F4,PSO,20,291348.83922834904,0.18923117627188663,99.81076882372811,0.1642311762719483,99.78576882372805,3.7846235239947084,1.892311762718865,2,2,0.1892311762723535,99.81076882372764,0.16423117627235348,99.78576882372765,3.784623524004045,1.8923117627235333,2,2
F4,PSO,21,75569.05617213421,0.19860458649688378,99.80139541350312,0.17360458649694432,99.77639541350305,3.9720917299347436,1.9860458649688275,2,9,0.19860458649736493,99.80139541350265,0.17360458649736493,99.77639541350264,3.9720917299443657,1.9860458649736388,2,9
F4,PSO,22,120024.15457479692,0.15860797854562744,99.84139202145438,0.133607978545689,99.81639202145432,3.172159570905632,1.5860797854562727,1,9,0.15860797854601802,99.84139202145398,0.13360797854601802,99.81639202145398,3.1721595709134442,1.5860797854601791,1,9
F4,PSO,23,66461.17453082853,0.4019670092546142,99.59803299074538,0.3769670092546756,99.57303299074533,8.039340172899964,4.0196700925460656,2,15,0.40196700925560064,99.5980329907444,0.37696700925560067,99.5730329907444,8.039340172919694,4.01967009255593,2,15
F4,PSO,24,833918.2491066331,0.161612731219145,99.83838726878085,0.13661273121920656,99.81338726878079,3.2322546242360666,1.6161273121914426,1,7,0.16161273121954306,99.83838726878045,0.13661273121954307,99.81338726878046,3.2322546242440278,1.6161273121954232,1,7
F4,PSO,25,215400.62186110343,0.25382875407505906,99.74617124592494,0.2288287540751216,99.72117124592488,5.076575081475333,2.5382875407505905,1,6,0.25382875407569383,99.74617124592432,0.2288287540756938,99.72117124592431,5.076575081488028,2.538287540756938,1,6
F4,PSO,26,247185.41036721098,0.18786090280439768,99.8121390971956,0.1628609028044583,99.78713909719553,3.757218056085851,1.8786090280439751,3,4,0.18786090280485346,99.81213909719514,0.16286090280485346,99.78713909719515,3.7572180560949664,1.8786090280485328,3,4
F4,PSO,27,292457.39541319193,0.11929908539695301,99.88070091460305,0.09429908539701568,99.85570091460299,2.3859817078016774,1.1929908539695269,1,1,0.11929908539725206,99.88070091460276,0.09429908539725204,99.85570091460275,2.3859817078076584,1.1929908539725171,1,1
F4,PSO,28,281700.5197563647,0.16287196227943074,99.83712803772057,0.13787196227949314,99.81212803772051,3.257439245586269,1.6287196227943068,1,7,0.16287196227983738,99.83712803772016,0.13787196227983742,99.81212803772016,3.2574392455944023,1.6287196227983736,1,7
F4,PSO,29,228980.8490565778,0.14973774171500295,99.850262258285,0.12473774171506385,99.82526225828492,2.994754834289999,1.4973774171500294,1,7,0.14973774171536752,99.85026225828464,0.12473774171536758,99.82526225828464,2.9947548342972907,1.4973774171536751,1,7
F4,PSO,30,492828.19194610824,0.2212684341259636,99.77873156587404,0.19626843412602582,99.75373156587398,4.425368682518867,2.2126843412596355,1,11,0.2212684341265146,99.77873156587349,0.1962684341265146,99.7537315658735,4.4253686825298875,2.212684341265146,1,11
F4,DE,1,1916.1945184097794,10.002492694869481,89.99750730513053,9.975162672415687,89.97483732758431,44.37927406586301,27.88292455470085,34,159,9.846186830164644,90.15381316983535,9.819283885532586,90.13071611446742,43.68577285377059,27.44720670256408,33,157
F4,DE,2,1917.6503158488442,10.115898728169082,89.88410127183091,10.08920443632857,89.86079556367142,41.25832951843754,25.582543412362305,32,123,10.259361991878894,89.74063800812111,10.232289122678843,89.71771087732115,41.84345346708359,25.945354000977176,33,124
F4,DE,3,1915.423008811206,10.418148180201555,89.58185181979847,10.390252512822837,89.55974748717718,43.70184829486625,27.323392263429838,33,145,10.107806934996896,89.89219306500311,10.080742238343529,89.86925776165647,42.40003478799486,26.509468768430732,31,141
F4,DE,4,1916.5615129209875,11.870545400204064,88.12945459979592,11.84265155475347,88.10734844524653,52.25881485257387,33.32052948475964,43,309,11.53874727277547,88.46125272722452,11.511633098803756,88.43836690119625,50.79810885085776,32.389174697322275,41,262
F4,DE,5,1916.5825795743644,9.924304047337722,90.07569595266229,9.896696742081502,90.05330325791851,41.166983574032685,26.1203324618376,28,165,9.47275061431359,90.52724938568642,9.446399434767093,90.50360056523292,39.293895781535106,24.93186365449201,27,139
F4,DE,6,1915.732796202502,10.962112094137611,89.03788790586239,10.934822041226308,89.01517795877368,41.620998511037854,26.398261576645695,32,164,10.796525465774,89.203474534226,10.769647638883619,89.18035236111638,40.99229842538051,25.999506383157474,31,141
F4,DE,7,1915.6304230356245,9.774423594586061,90.22557640541395,9.747718259530233,90.20228174046976,44.882171025860416,27.913240724459573,31,145,9.853609517070051,90.14639048292995,9.826687833032496,90.12331216696751,45.24577672407626,28.13937535990839,31,150
F4,DE,8,1915.0011234734027,10.335705773550721,89.66429422644927,10.308355530321807,89.64164446967818,42.97955352514698,26.92708410534065,30,172,10.110539180196357,89.88946081980365,10.083784770597983,89.866215229402,42.04323046572765,26.34046912908217,28,163
F4,DE,9,1915.6726033118707,10.745424177397657,89.25457582260235,10.718106331477626,89.23189366852237,43.60903999115647,27.19948422378447,37,158,10.61642411784178,89.38357588215824,10.589434225820302,89.3605657741797,43.085508424309,26.87295127107538,35,153
F4,DE,10,1915.7644706786768,10.41440776902196,89.58559223097804,10.38703309418059,89.5629669058194,46.315469813987995,29.187785677910956,31,191,10.077297158678894,89.9227028413211,10.050808592154805,89.89919140784518,44.81625481841597,28.242987619041855,30,157
F4,DE,11,1914.653032667586,10.188594952070027,89.81140504792998,10.161396420893881,89.78860357910612,47.15931227532236,29.934951761459335,40,223,10.06006876187304,89.93993123812696,10.033213332332348,89.91678666766765,46.56441113659118,29.557330968628698,39,193
F4,DE,12,1916.3803005182674,10.579105346649893,89.4208946533501,10.551605506035063,89.39839449396494,41.6376150512429,26.01651678593947,31,147,10.42845238119645,89.57154761880355,10.401344155222214,89.5486558447778,41.044669809057076,25.646025588797535,31,143
F4,DE,13,1916.1913991918725,11.358149104955116,88.64185089504488,11.330260432015177,88.61973956798482,43.66428323924986,27.262906735983215,36,178,11.088065429855753,88.91193457014425,11.060839917366662,88.88916008263334,42.62599698513727,26.614626283146652,35,154
F4,DE,14,1914.9228725527098,9.86179333794726,90.13820666205275,9.834770169367285,90.11522983063271,42.84638632649892,27.078822631919273,32,193,9.717070493762899,90.2829295062371,9.690443892995871,90.25955610700413,42.21761114538325,26.68143808996425,32,190
F4,DE,15,1915.02738007979,10.824675129459822,89.17532487054018,10.797077908480496,89.1529220915195,46.54307923705602,28.92362192889807,38,173,10.612654715687931,89.38734528431208,10.58559803510737,89.36440196489264,45.631450684694,28.357101620823688,37,168
F4,DE,16,1915.817315088878,10.84653287721735,89.15346712278266,10.81911402148033,89.13088597851967,40.71831543007712,25.801285862605283,29,179,10.746717817387347,89.25328218261266,10.719551283268382,89.23044871673162,40.34360572912126,25.563849907612113,29,169
F4,DE,17,1917.8293212967121,11.538754740573255,88.46124525942673,11.511418021006696,88.43858197899331,49.33054741935981,31.427839724945446,45,372,11.364586563995287,88.63541343600471,11.3376624701156,88.6123375298844,48.58594267761832,30.953461885937276,45,363
F4,DE,18,1915.5691326252922,10.331327227080235,89.66867277291976,10.304081219097398,89.6459187809026,44.61947399727868,28.1225126091436,33,218,10.222543652534878,89.77745634746512,10.19558453103577,89.75441546896423,44.14965383099503,27.82639698144374,33,211
F4,DE,19,1915.022059790192,11.413246848847143,88.58675315115286,11.385648009635414,88.5643519903646,42.19280639882238,26.474457118852033,27,151,11.325023263985283,88.67497673601473,11.297637761834038,88.65236223816598,41.866659011914464,26.269811451827618,27,150
F4,DE,20,1913.9344907210325,9.820851456257275,90.17914854374273,9.793309176501115,90.15669082349889,45.773091625203726,27.885138101130952,35,119,9.499270189350577,90.50072981064942,9.47262977449451,90.47737022550548,44.27426345733738,26.972046392293777,33,117
F4,DE,21,1916.2602814212041,10.765556653338075,89.23444334666192,10.738361544234369,89.21163845576562,42.98009946863945,27.551848666019115,30,244,10.766601124609926,89.23339887539007,10.739403377044404,89.21059662295559,42.98426938577444,27.554521738610223,30,244
F4,DE,22,1915.5708401706222,9.50336171607036,90.49663828392964,9.47647536803238,90.47352463196762,39.8372169504753,24.768651737195583,29,122,9.4459357629786,90.5540642370214,9.419211881045491,90.53078811895449,39.596492644671414,24.61898223336084,29,122
F4,DE,23,1916.3475041915513,10.736894662216482,89.26310533778351,10.709643189721639,89.24035681027836,46.356460864306875,28.79872170547638,35,170,10.660492239713564,89.33950776028645,10.633434685346902,89.31656531465309,46.02659398751257,28.593793542119375,34,161
F4,DE,24,1916.8107093566646,10.744989307186813,89.25501069281319,10.71737029370632,89.2326297062937,50.96548225742332,31.235855978153808,48,192,10.527549564305128,89.47245043569487,10.500489459821017,89.44951054017898,49.934125125175335,30.603755163680553,47,150
F4,DE,25,1916.0039236090934,10.525245601817776,89.47475439818224,10.497471284386615,89.45252871561338,43.41260341579049,27.069721185716272,35,172,10.27705687851327,89.72294312148672,10.24993748854363,89.70006251145638,42.38892007150548,26.4314083334127,34,163
F4,DE,26,1916.9158937619131,11.377252121143213,88.6227478788568,11.349594905001862,88.60040509499815,48.17867255107061,30.338419054933365,40,178,11.199212390519333,88.80078760948066,11.17198797513331,88.77801202486671,47.424736733223334,29.863660835762246,40,175
F4,DE,27,1916.1628686076665,10.420994413568208,89.57900558643179,10.393607503957647,89.55639249604236,47.20727656087424,28.953171269204194,35,138,10.13897676454914,89.86102323545086,10.11233101183357,89.83766898816644,45.929731959664515,28.16962749507491,35,135
F4,DE,28,1916.87037228645,9.509955900505176,90.49004409949482,9.483553984778464,90.46644601522154,43.637673567566246,27.107986779227648,33,139,9.687112236175542,90.31288776382446,9.660218492022523,90.28978150797748,44.45057853024848,27.612968259210497,34,143
F4,DE,29,1916.3750030524097,11.270886490535068,88.72911350946492,11.243209723176838,88.70679027682316,44.502912494631765,27.518604585464317,35,145,11.117176953981376,88.88282304601863,11.089877635467786,88.8601223645322,43.89599288271093,27.143312725237703,34,145
F4,DE,30,1917.2286682163578,10.44692758573531,89.55307241426469,10.419302867560848,89.53069713243914,43.02251421275273,26.650733275882995,33,135,10.183309033629964,89.81669096637003,10.156381399660182,89.79361860033981,41.936880871119946,25.978226678983912,32,131
F4,AGOA,1,1909.55419440447,33.42990971677903,66.57009028322096,33.39781155170279,66.5521884482972,58.46484463094519,45.8445880211226,59,1999,34.66497864927331,65.33502135072669,34.63169461660689,65.31830538339311,60.62482992131955,47.5383175844863,63,1999
